VERSION;7.2.1.201802190531
DATE;11/05/2018 18:10
ITERATION;MODEL;OBJECTIVE FUNCTION;VALUE
1;base0415;NQDS BHP WELL PROD3;-1.348634830546084
1;base0415;NQDS QL WELL PROD4;4.507752768171093E-10
1;base0415;NQDS QW WELL PROD4;31.17704894073172
1;base0415;NQDS QO WELL PROD4;-2.366215773580972
1;base0415;NQDS BHP WELL PROD4;-0.4916253247117817
1;base0415;NQDS QL WELL PROD5;1.308460897176922E-14
1;base0415;NQDS QW WELL PROD5;4.315123493341174E-13
1;base0415;NQDS QO WELL PROD5;2.871469501338845E-9
1;base0415;NQDS BHP WELL PROD5;-0.8776127909069512
1;base0415;NQDS QL WELL PROD6;2.635502919245781E-10
1;base0415;NQDS QW WELL PROD6;-75.04147024878567
1;base0415;NQDS QO WELL PROD6;2.94737572060546
1;base0415;NQDS BHP WELL PROD6;-6.536030723914956
1;base0415;NQDS QL WELL PROD7;-1.896500162142764E-10
1;base0415;NQDS QW WELL PROD7;-74.79775082161404
1;base0415;NQDS QO WELL PROD7;8.434980398274782
1;base0415;NQDS BHP WELL PROD7;-4.707615535309883
1;base0415;NQDS QL WELL PROD8;2.109652047047186E-10
1;base0415;NQDS QW WELL PROD8;-14.69042998069813
1;base0415;NQDS QO WELL PROD8;0.2533831987817333
1;base0415;NQDS BHP WELL PROD8;-0.2964419039009674
1;base0415;NQDS QL WELL PROD9;-1.437497646537909E-10
1;base0415;NQDS QW WELL PROD9;-45.04670336661512
1;base0415;NQDS QO WELL PROD9;1.05839369049482
1;base0415;NQDS BHP WELL PROD9;-0.2941709050286348
1;base0415;NQDS QL WELL PROD10;1.726096672085629E-14
1;base0415;NQDS QW WELL PROD10;-67.15116308884723
1;base0415;NQDS QO WELL PROD10;1.645837686675028
1;base0415;NQDS BHP WELL PROD10;-0.620685530099576
1;base0415;NQDS QWI WELL INJ1;0.0
1;base0415;NQDS BHP WELL INJ1;0.1283890272101279
1;base0415;NQDS QWI WELL INJ2;0.0
1;base0415;NQDS BHP WELL INJ2;-0.1907222903969249
1;base0415;NQDS QWI WELL INJ3;0.0
1;base0415;NQDS BHP WELL INJ3;0.2279351625145631
1;base0415;NQDS QWI WELL INJ4;0.0
1;base0415;NQDS BHP WELL INJ4;-0.5252207761891663
1;base0415;NQDS QWI WELL INJ5;0.0
1;base0415;NQDS BHP WELL INJ5;-0.1428116659631739
1;base0415;NQDS QWI WELL INJ6;0.0
1;base0415;NQDS BHP WELL INJ6;-0.2107156122559993
1;base0415;NQDS QWI WELL INJ7;0.0
1;base0415;NQDS BHP WELL INJ7;-0.4105179198975939
1;base0415;NQDS QWI WELL INJ8;0.0
1;base0415;NQDS BHP WELL INJ8;0.3441980288432918
1;base0415;NQDS QWI WELL INJ9;0.0
1;base0415;NQDS BHP WELL INJ9;-0.2319711116683737
1;base0416;NQDS QL WELL WILDCAT;-3.417299211262401E-10
1;base0416;NQDS QW WELL WILDCAT;5.295300351129411
1;base0416;NQDS QO WELL WILDCAT;-0.1460620655529606
1;base0416;NQDS BHP WELL WILDCAT;-0.5932850093984902
1;base0416;NQDS QL WELL PROD1;4.477162054862013E-10
1;base0416;NQDS QW WELL PROD1;11.915200586685
1;base0416;NQDS QO WELL PROD1;-1.104955154854236
1;base0416;NQDS BHP WELL PROD1;0.4420649906637812
1;base0416;NQDS QL WELL PROD2;6.733618855445737E-10
1;base0416;NQDS QW WELL PROD2;2.130675373258624
1;base0416;NQDS QO WELL PROD2;-0.4800925582369287
1;base0416;NQDS BHP WELL PROD2;0.58164059675052
1;base0416;NQDS QL WELL PROD3;-4.387275153258921E-10
1;base0416;NQDS QW WELL PROD3;169.3447892949082
1;base0416;NQDS QO WELL PROD3;-1.503100397063818
1;base0416;NQDS BHP WELL PROD3;0.8153330352626496
1;base0416;NQDS QL WELL PROD4;4.407865190539296E-10
1;base0416;NQDS QW WELL PROD4;1.013869266390829
1;base0416;NQDS QO WELL PROD4;-0.0769491036242658
1;base0416;NQDS BHP WELL PROD4;-0.599344607037436
1;base0416;NQDS QL WELL PROD5;2.434475214578877E-15
1;base0416;NQDS QW WELL PROD5;8.028563341137185E-14
1;base0416;NQDS QO WELL PROD5;2.871469501338845E-9
1;base0416;NQDS BHP WELL PROD5;-0.5301786599713815
1;base0416;NQDS QL WELL PROD6;-2.922926600240075E-10
1;base0416;NQDS QW WELL PROD6;-39.65281682326028
1;base0416;NQDS QO WELL PROD6;1.557409311723608
1;base0416;NQDS BHP WELL PROD6;-0.6917848465057617
1;base0416;NQDS QL WELL PROD7;3.908308402849851E-10
1;base0416;NQDS QW WELL PROD7;3.520746229035499
1;base0416;NQDS QO WELL PROD7;-0.3969957706025205
1;base0416;NQDS BHP WELL PROD7;-0.5856591635283341
1;base0416;NQDS QL WELL PROD8;4.021727002657633E-10
1;base0416;NQDS QW WELL PROD8;212.668871834199
1;base0416;NQDS QO WELL PROD8;-3.668615989478031
1;base0416;NQDS BHP WELL PROD8;1.233351289490357
1;base0416;NQDS QL WELL PROD9;4.504714924667598E-10
1;base0416;NQDS QW WELL PROD9;203.9192554193643
1;base0416;NQDS QO WELL PROD9;-4.791209679058762
1;base0416;NQDS BHP WELL PROD9;0.8308008287301226
1;base0416;NQDS QL WELL PROD10;-3.079372386671005E-10
1;base0416;NQDS QW WELL PROD10;94.30641374411242
1;base0416;NQDS QO WELL PROD10;-2.311476665231083
1;base0416;NQDS BHP WELL PROD10;-0.5318880177658986
1;base0416;NQDS QWI WELL INJ1;0.0
1;base0416;NQDS BHP WELL INJ1;-0.412019477580931
1;base0416;NQDS QWI WELL INJ2;0.0
1;base0416;NQDS BHP WELL INJ2;-0.5157888741029169
1;base0416;NQDS QWI WELL INJ3;0.0
1;base0416;NQDS BHP WELL INJ3;-0.4798549359336565
1;base0416;NQDS QWI WELL INJ4;0.0
1;base0416;NQDS BHP WELL INJ4;-0.8829698391445596
1;base0416;NQDS QWI WELL INJ5;0.0
1;base0416;NQDS BHP WELL INJ5;-0.5065890552527504
1;base0416;NQDS QWI WELL INJ6;0.0
1;base0416;NQDS BHP WELL INJ6;-0.5988160197405153
1;base0416;NQDS QWI WELL INJ7;0.0
1;base0416;NQDS BHP WELL INJ7;-1.423622424771873
1;base0416;NQDS QWI WELL INJ8;0.0
1;base0416;NQDS BHP WELL INJ8;-0.4554835146360208
1;base0416;NQDS QWI WELL INJ9;0.0
1;base0416;NQDS BHP WELL INJ9;-0.6131461521899374
1;base0417;NQDS QL WELL WILDCAT;1.804027048419229E-10
1;base0417;NQDS QW WELL WILDCAT;-3.169187102288244
1;base0417;NQDS QO WELL WILDCAT;0.08742551386883544
1;base0417;NQDS BHP WELL WILDCAT;-0.4136529127618598
1;base0417;NQDS QL WELL PROD1;4.745543381167914E-10
1;base0417;NQDS QW WELL PROD1;-12.66462305638054
1;base0417;NQDS QO WELL PROD1;1.174465625537683
1;base0417;NQDS BHP WELL PROD1;-0.3099584491396173
1;base0417;NQDS QL WELL PROD2;-3.202298907752488E-11
1;base0417;NQDS QW WELL PROD2;-88.8010272093632
1;base0417;NQDS QO WELL PROD2;20.01103953829353
1;base0417;NQDS BHP WELL PROD2;-0.4323873401150091
1;base0417;NQDS QL WELL PROD3;6.466724421794314E-14
1;base0417;NQDS QW WELL PROD3;1.821412242004592E-12
1;base0417;NQDS QO WELL PROD3;0.0
1;base0417;NQDS BHP WELL PROD3;-0.8957265238271277
1;base0417;NQDS QL WELL PROD4;1.038843199429291E-10
1;base0417;NQDS QW WELL PROD4;-84.98393027385355
1;base0417;NQDS QO WELL PROD4;6.450587289683333
1;base0417;NQDS BHP WELL PROD4;-0.8944489227939718
1;base0417;NQDS QL WELL PROD5;1.959003707098196E-14
1;base0417;NQDS QW WELL PROD5;6.460523916519357E-13
1;base0417;NQDS QO WELL PROD5;2.871469501338845E-9
1;base0417;NQDS BHP WELL PROD5;-1.038308864466582
1;base0417;NQDS QL WELL PROD6;-1.975586355693545E-10
1;base0417;NQDS QW WELL PROD6;-74.90638963294681
1;base0417;NQDS QO WELL PROD6;2.942055945618915
1;base0417;NQDS BHP WELL PROD6;-9.20349758567082
1;base0417;NQDS QL WELL PROD7;-3.003268139724385E-10
1;base0417;NQDS QW WELL PROD7;-53.48854341173612
1;base0417;NQDS QO WELL PROD7;6.031991033361884
1;base0417;NQDS BHP WELL PROD7;-4.772916014179237
1;base0417;NQDS QL WELL PROD8;2.505973964350181E-10
1;base0417;NQDS QW WELL PROD8;-44.25800589659592
1;base0417;NQDS QO WELL PROD8;0.7634011543532792
1;base0417;NQDS BHP WELL PROD8;-0.225962725033133
1;base0417;NQDS QL WELL PROD9;1.456050905310908E-11
1;base0417;NQDS QW WELL PROD9;-59.3552260654841
1;base0417;NQDS QO WELL PROD9;1.394575148902702
1;base0417;NQDS BHP WELL PROD9;-1.848532202391115
1;base0417;NQDS QL WELL PROD10;2.823545386248483E-12
1;base0417;NQDS QW WELL PROD10;-67.1511203068887
1;base0417;NQDS QO WELL PROD10;1.645837686675028
1;base0417;NQDS BHP WELL PROD10;-0.5541991206858597
1;base0417;NQDS QWI WELL INJ1;0.0
1;base0417;NQDS BHP WELL INJ1;1.656987095831762
1;base0417;NQDS QWI WELL INJ2;0.0
1;base0417;NQDS BHP WELL INJ2;0.3117182049484897
1;base0417;NQDS QWI WELL INJ3;0.0
1;base0417;NQDS BHP WELL INJ3;1.403067672780629
1;base0417;NQDS QWI WELL INJ4;0.0
1;base0417;NQDS BHP WELL INJ4;-0.4458514604755528
1;base0417;NQDS QWI WELL INJ5;0.0
1;base0417;NQDS BHP WELL INJ5;0.1314377780332398
1;base0417;NQDS QWI WELL INJ6;0.0
1;base0417;NQDS BHP WELL INJ6;3.887121733509991
1;base0417;NQDS QWI WELL INJ7;0.0
1;base0417;NQDS BHP WELL INJ7;-0.4555376065022689
1;base0417;NQDS QWI WELL INJ8;0.0
1;base0417;NQDS BHP WELL INJ8;1.18648074066031
1;base0417;NQDS QWI WELL INJ9;0.0
1;base0417;NQDS BHP WELL INJ9;-0.1512817241191503
1;base0418;NQDS QL WELL WILDCAT;-1.710832517686791E-10
1;base0418;NQDS QW WELL WILDCAT;-4.447439077625556
1;base0418;NQDS QO WELL WILDCAT;0.1226871860253616
1;base0418;NQDS BHP WELL WILDCAT;-0.8388120999224119
1;base0418;NQDS QL WELL PROD1;4.067922652169029E-10
1;base0418;NQDS QW WELL PROD1;-39.01139890239134
1;base0418;NQDS QO WELL PROD1;3.617755903141346
1;base0418;NQDS BHP WELL PROD1;-0.4422661076897408
1;base0418;NQDS QL WELL PROD2;1.659163090379826E-10
1;base0418;NQDS QW WELL PROD2;-87.33836745156395
1;base0418;NQDS QO WELL PROD2;19.6814258740866
1;base0418;NQDS BHP WELL PROD2;-2.267213041636095
1;base0418;NQDS QL WELL PROD3;6.050522295910554E-15
1;base0418;NQDS QW WELL PROD3;1.704185096113214E-13
1;base0418;NQDS QO WELL PROD3;0.0
1;base0418;NQDS BHP WELL PROD3;-0.1957099039779812
1;base0418;NQDS QL WELL PROD4;-3.745274712556061E-10
1;base0418;NQDS QW WELL PROD4;-4.510298687407461
1;base0418;NQDS QO WELL PROD4;0.3423606898526215
1;base0418;NQDS BHP WELL PROD4;-0.2542301872172455
1;base0418;NQDS QL WELL PROD5;1.213525563360066E-13
1;base0418;NQDS QW WELL PROD5;4.002039861889015E-12
1;base0418;NQDS QO WELL PROD5;2.871469501338845E-9
1;base0418;NQDS BHP WELL PROD5;-2.012989273093567
1;base0418;NQDS QL WELL PROD6;9.29673650212751E-14
1;base0418;NQDS QW WELL PROD6;-76.73360742470663
1;base0418;NQDS QO WELL PROD6;3.013829109008083
1;base0418;NQDS BHP WELL PROD6;-0.3665986247672925
1;base0418;NQDS QL WELL PROD7;1.79208427624686E-10
1;base0418;NQDS QW WELL PROD7;-71.10184885802175
1;base0418;NQDS QO WELL PROD7;8.018229916081472
1;base0418;NQDS BHP WELL PROD7;-1.185108257363976
1;base0418;NQDS QL WELL PROD8;3.319950798508783E-10
1;base0418;NQDS QW WELL PROD8;-20.72708475780468
1;base0418;NQDS QO WELL PROD8;0.3575022604280089
1;base0418;NQDS BHP WELL PROD8;-0.1771473661985338
1;base0418;NQDS QL WELL PROD9;2.276025847815209E-14
1;base0418;NQDS QW WELL PROD9;-59.35529806506901
1;base0418;NQDS QO WELL PROD9;1.394575148902702
1;base0418;NQDS BHP WELL PROD9;-0.3948876144277072
1;base0418;NQDS QL WELL PROD10;4.777479778031287E-13
1;base0418;NQDS QW WELL PROD10;-67.15114537205459
1;base0418;NQDS QO WELL PROD10;1.645837686675028
1;base0418;NQDS BHP WELL PROD10;-0.1988852967329278
1;base0418;NQDS QWI WELL INJ1;0.0
1;base0418;NQDS BHP WELL INJ1;0.1942238317977718
1;base0418;NQDS QWI WELL INJ2;0.0
1;base0418;NQDS BHP WELL INJ2;-0.12041956761242
1;base0418;NQDS QWI WELL INJ3;0.0
1;base0418;NQDS BHP WELL INJ3;0.2921209857228089
1;base0418;NQDS QWI WELL INJ4;0.0
1;base0418;NQDS BHP WELL INJ4;-0.2709033907522047
1;base0418;NQDS QWI WELL INJ5;0.0
1;base0418;NQDS BHP WELL INJ5;0.1851276642752287
1;base0418;NQDS QWI WELL INJ6;0.0
1;base0418;NQDS BHP WELL INJ6;0.2754998132777
1;base0418;NQDS QWI WELL INJ7;0.0
1;base0418;NQDS BHP WELL INJ7;-0.2425868077020387
1;base0418;NQDS QWI WELL INJ8;0.0
1;base0418;NQDS BHP WELL INJ8;0.94810431887973
1;base0418;NQDS QWI WELL INJ9;0.0
1;base0418;NQDS BHP WELL INJ9;-0.1441182337110321
1;base0419;NQDS QL WELL WILDCAT;-2.63976165374398E-10
1;base0419;NQDS QW WELL WILDCAT;1.060840780597534
1;base0419;NQDS QO WELL WILDCAT;-0.02925516764492261
1;base0419;NQDS BHP WELL WILDCAT;-0.3564723803497432
1;base0419;NQDS QL WELL PROD1;4.225965692718073E-10
1;base0419;NQDS QW WELL PROD1;31.60487940397239
1;base0419;NQDS QO WELL PROD1;-2.930865720248584
1;base0419;NQDS BHP WELL PROD1;0.4407059118764919
1;base0419;NQDS QL WELL PROD2;-5.662758536930912E-10
1;base0419;NQDS QW WELL PROD2;0.7540944994917587
1;base0419;NQDS QO WELL PROD2;-0.1699264881651719
1;base0419;NQDS BHP WELL PROD2;0.4516587142467489
1;base0419;NQDS QL WELL PROD3;-6.035965387873197E-10
1;base0419;NQDS QW WELL PROD3;235.3826616098886
1;base0419;NQDS QO WELL PROD3;-2.089259408363007
1;base0419;NQDS BHP WELL PROD3;0.7932337049608648
1;base0419;NQDS QL WELL PROD4;3.011541559836657E-10
1;base0419;NQDS QW WELL PROD4;1.929551935732725
1;base0419;NQDS QO WELL PROD4;-0.1464482934225249
1;base0419;NQDS BHP WELL PROD4;-0.6449862444123973
1;base0419;NQDS QL WELL PROD5;6.977714230911154E-15
1;base0419;NQDS QW WELL PROD5;2.301153872659789E-13
1;base0419;NQDS QO WELL PROD5;2.871469501338845E-9
1;base0419;NQDS BHP WELL PROD5;-0.5131829267385195
1;base0419;NQDS QL WELL PROD6;9.068675514325322E-13
1;base0419;NQDS QW WELL PROD6;-76.73359752225608
1;base0419;NQDS QO WELL PROD6;3.013829109008083
1;base0419;NQDS BHP WELL PROD6;-1.888011976756305
1;base0419;NQDS QL WELL PROD7;-5.042071262493262E-10
1;base0419;NQDS QW WELL PROD7;5.924829738446029
1;base0419;NQDS QO WELL PROD7;-0.6680592850939528
1;base0419;NQDS BHP WELL PROD7;0.5453199291175538
1;base0419;NQDS QL WELL PROD8;-2.225526198690208E-10
1;base0419;NQDS QW WELL PROD8;138.2619239231588
1;base0419;NQDS QO WELL PROD8;-2.385060496692356
1;base0419;NQDS BHP WELL PROD8;1.72237785626807
1;base0419;NQDS QL WELL PROD9;4.859605905467398E-10
1;base0419;NQDS QW WELL PROD9;108.0654228305213
1;base0419;NQDS QO WELL PROD9;-2.539041929389278
1;base0419;NQDS BHP WELL PROD9;1.000802091844881
1;base0419;NQDS QL WELL PROD10;-3.132685636211086E-10
1;base0419;NQDS QW WELL PROD10;84.51692167254026
1;base0419;NQDS QO WELL PROD10;-2.071547951360695
1;base0419;NQDS BHP WELL PROD10;-0.4871627018350136
1;base0419;NQDS QWI WELL INJ1;0.0
1;base0419;NQDS BHP WELL INJ1;-0.3610407315860941
1;base0419;NQDS QWI WELL INJ2;0.0
1;base0419;NQDS BHP WELL INJ2;-0.5030193295518852
1;base0419;NQDS QWI WELL INJ3;0.0
1;base0419;NQDS BHP WELL INJ3;-0.458132834934287
1;base0419;NQDS QWI WELL INJ4;0.0
1;base0419;NQDS BHP WELL INJ4;-0.6481475863613319
1;base0419;NQDS QWI WELL INJ5;0.0
1;base0419;NQDS BHP WELL INJ5;-0.423701232390303
1;base0419;NQDS QWI WELL INJ6;0.0
1;base0419;NQDS BHP WELL INJ6;-0.5241385034706098
1;base0419;NQDS QWI WELL INJ7;0.0
1;base0419;NQDS BHP WELL INJ7;-2.263401349727533
1;base0419;NQDS QWI WELL INJ8;0.0
1;base0419;NQDS BHP WELL INJ8;-0.5073174594822494
1;base0419;NQDS QWI WELL INJ9;0.0
1;base0419;NQDS BHP WELL INJ9;-0.5626821334700208
1;base0420;NQDS QL WELL WILDCAT;-1.813292608728046E-10
1;base0420;NQDS QW WELL WILDCAT;-9.516032026226489
1;base0420;NQDS QO WELL WILDCAT;0.2625093242811457
1;base0420;NQDS BHP WELL WILDCAT;-0.2793706324487608
1;base0420;NQDS QL WELL PROD1;-5.751850886921508E-10
1;base0420;NQDS QW WELL PROD1;30.72018206481715
1;base0420;NQDS QO WELL PROD1;-2.848850992515139
1;base0420;NQDS BHP WELL PROD1;-0.1631807216934819
1;base0420;NQDS QL WELL PROD2;3.552668470163861E-10
1;base0420;NQDS QW WELL PROD2;-7.373489306469263
1;base0420;NQDS QO WELL PROD2;1.661383935524403
1;base0420;NQDS BHP WELL PROD2;0.2080710541503787
1;base0420;NQDS QL WELL PROD3;4.015560885059028E-10
1;base0420;NQDS QW WELL PROD3;8.439383679059175
1;base0420;NQDS QO WELL PROD3;-0.07490682831327466
1;base0420;NQDS BHP WELL PROD3;0.4681740552003812
1;base0420;NQDS QL WELL PROD4;-2.432016139602475E-10
1;base0420;NQDS QW WELL PROD4;-21.69535183470194
1;base0420;NQDS QO WELL PROD4;1.646755736805541
1;base0420;NQDS BHP WELL PROD4;-0.2920966082581508
1;base0420;NQDS QL WELL PROD5;8.272714764588666E-14
1;base0420;NQDS QW WELL PROD5;2.728227179842129E-12
1;base0420;NQDS QO WELL PROD5;2.871469501338845E-9
1;base0420;NQDS BHP WELL PROD5;-1.485111075861274
1;base0420;NQDS QL WELL PROD6;4.325145946287681E-11
1;base0420;NQDS QW WELL PROD6;-76.7251087508213
1;base0420;NQDS QO WELL PROD6;3.013495690773327
1;base0420;NQDS BHP WELL PROD6;-0.366979624430546
1;base0420;NQDS QL WELL PROD7;3.989192406358583E-10
1;base0420;NQDS QW WELL PROD7;-15.87847431813217
1;base0420;NQDS QO WELL PROD7;1.790659867573012
1;base0420;NQDS BHP WELL PROD7;-0.3971394630332532
1;base0420;NQDS QL WELL PROD8;-5.309149160278406E-10
1;base0420;NQDS QW WELL PROD8;8.797696117226327
1;base0420;NQDS QO WELL PROD8;-0.1517789721390142
1;base0420;NQDS BHP WELL PROD8;0.412131984599252
1;base0420;NQDS QL WELL PROD9;2.770895348090506E-10
1;base0420;NQDS QW WELL PROD9;-23.99273065165784
1;base0420;NQDS QO WELL PROD9;0.5637448941617446
1;base0420;NQDS BHP WELL PROD9;0.2869127141312736
1;base0420;NQDS QL WELL PROD10;-2.607504234715424E-10
1;base0420;NQDS QW WELL PROD10;3.283435531681924
1;base0420;NQDS QO WELL PROD10;-0.08049413792849779
1;base0420;NQDS BHP WELL PROD10;-0.2404835107485317
1;base0420;NQDS QWI WELL INJ1;0.0
1;base0420;NQDS BHP WELL INJ1;-0.2094341561817025
1;base0420;NQDS QWI WELL INJ2;0.0
1;base0420;NQDS BHP WELL INJ2;-0.3230365801306209
1;base0420;NQDS QWI WELL INJ3;0.0
1;base0420;NQDS BHP WELL INJ3;-0.2683686889773859
1;base0420;NQDS QWI WELL INJ4;0.0
1;base0420;NQDS BHP WELL INJ4;-0.7078374777944242
1;base0420;NQDS QWI WELL INJ5;0.0
1;base0420;NQDS BHP WELL INJ5;-0.3661592375676745
1;base0420;NQDS QWI WELL INJ6;0.0
1;base0420;NQDS BHP WELL INJ6;-0.3620067592538009
1;base0420;NQDS QWI WELL INJ7;0.0
1;base0420;NQDS BHP WELL INJ7;-1.282271440220066
1;base0420;NQDS QWI WELL INJ8;0.0
1;base0420;NQDS BHP WELL INJ8;-0.299941991898568
1;base0420;NQDS QWI WELL INJ9;0.0
1;base0420;NQDS BHP WELL INJ9;-0.4148669906091468
1;base0421;NQDS QL WELL WILDCAT;3.017482395946942E-10
1;base0421;NQDS QW WELL WILDCAT;3.531721617750317
1;base0421;NQDS QO WELL WILDCAT;-0.09741233528750959
1;base0421;NQDS BHP WELL WILDCAT;-0.2879053011463655
1;base0421;NQDS QL WELL PROD1;-6.342141512704128E-10
1;base0421;NQDS QW WELL PROD1;-27.57101363862304
1;base0421;NQDS QO WELL PROD1;2.556808008536536
1;base0421;NQDS BHP WELL PROD1;-0.9466474993439074
1;base0421;NQDS QL WELL PROD2;5.141226426244204E-11
1;base0421;NQDS QW WELL PROD2;-86.83000608148359
1;base0421;NQDS QO WELL PROD2;19.56686795744666
1;base0421;NQDS BHP WELL PROD2;-0.2987698648362155
1;base0421;NQDS QL WELL PROD3;1.987114960470293E-14
1;base0421;NQDS QW WELL PROD3;5.596891531473061E-13
1;base0421;NQDS QO WELL PROD3;0.0
1;base0421;NQDS BHP WELL PROD3;-0.4743529917800051
1;base0421;NQDS QL WELL PROD4;2.568347114545974E-10
1;base0421;NQDS QW WELL PROD4;-32.5723715401815
1;base0421;NQDS QO WELL PROD4;2.472401027746674
1;base0421;NQDS BHP WELL PROD4;-0.4034523424936369
1;base0421;NQDS QL WELL PROD5;1.569000304729172E-10
1;base0421;NQDS QW WELL PROD5;0.4607497721219224
1;base0421;NQDS QO WELL PROD5;-0.003489355208821135
1;base0421;NQDS BHP WELL PROD5;-1.417747843488747
1;base0421;NQDS QL WELL PROD6;3.206000627794292E-11
1;base0421;NQDS QW WELL PROD6;-76.73218990473993
1;base0421;NQDS QO WELL PROD6;3.01377794410001
1;base0421;NQDS BHP WELL PROD6;-5.098097048434161
1;base0421;NQDS QL WELL PROD7;1.893538985431035E-10
1;base0421;NQDS QW WELL PROD7;-79.17455998614335
1;base0421;NQDS QO WELL PROD7;8.928573318737296
1;base0421;NQDS BHP WELL PROD7;-0.8549875335425616
1;base0421;NQDS QL WELL PROD8;1.097622813457395E-10
1;base0421;NQDS QW WELL PROD8;-48.61000703808706
1;base0421;NQDS QO WELL PROD8;0.8384735531839272
1;base0421;NQDS BHP WELL PROD8;-3.648033753311334
1;base0421;NQDS QL WELL PROD9;9.141141548732405E-13
1;base0421;NQDS QW WELL PROD9;-59.35528037005312
1;base0421;NQDS QO WELL PROD9;1.394575148902702
1;base0421;NQDS BHP WELL PROD9;-8.174435574160555
1;base0421;NQDS QL WELL PROD10;1.512155504477926E-14
1;base0421;NQDS QW WELL PROD10;-67.15116300757143
1;base0421;NQDS QO WELL PROD10;1.645837686675028
1;base0421;NQDS BHP WELL PROD10;-0.4986435775251988
1;base0421;NQDS QWI WELL INJ1;0.0
1;base0421;NQDS BHP WELL INJ1;4.410643972682548
1;base0421;NQDS QWI WELL INJ2;0.0
1;base0421;NQDS BHP WELL INJ2;-0.1011332482246644
1;base0421;NQDS QWI WELL INJ3;0.0
1;base0421;NQDS BHP WELL INJ3;0.460229900423951
1;base0421;NQDS QWI WELL INJ4;0.0
1;base0421;NQDS BHP WELL INJ4;-0.1964579153698732
1;base0421;NQDS QWI WELL INJ5;0.0
1;base0421;NQDS BHP WELL INJ5;0.1277884333862694
1;base0421;NQDS QWI WELL INJ6;0.0
1;base0421;NQDS BHP WELL INJ6;0.4508381402703352
1;base0421;NQDS QWI WELL INJ7;0.0
1;base0421;NQDS BHP WELL INJ7;-0.5931946488180145
1;base0421;NQDS QWI WELL INJ8;0.0
1;base0421;NQDS BHP WELL INJ8;0.4436378149544284
1;base0421;NQDS QWI WELL INJ9;0.0
1;base0421;NQDS BHP WELL INJ9;-0.1397800906438743
1;base0422;NQDS QL WELL WILDCAT;2.566687197694272E-10
1;base0422;NQDS QW WELL WILDCAT;41.33842096169223
1;base0422;NQDS QO WELL WILDCAT;-1.140317976063467
1;base0422;NQDS BHP WELL WILDCAT;-0.4296309330913493
1;base0422;NQDS QL WELL PROD1;5.544028201385443E-10
1;base0422;NQDS QW WELL PROD1;2.193491012215499
1;base0422;NQDS QO WELL PROD1;-0.2034136625919706
1;base0422;NQDS BHP WELL PROD1;-0.3528960164907723
1;base0422;NQDS QL WELL PROD2;5.000636895972449E-10
1;base0422;NQDS QW WELL PROD2;-2.37521928197961
1;base0422;NQDS QO WELL PROD2;0.5351216774521741
1;base0422;NQDS BHP WELL PROD2;0.421337544088252
1;base0422;NQDS QL WELL PROD3;3.665438498520432E-10
1;base0422;NQDS QW WELL PROD3;439.5547716039975
1;base0422;NQDS QO WELL PROD3;-3.901479714222093
1;base0422;NQDS BHP WELL PROD3;0.7018466464850667
1;base0422;NQDS QL WELL PROD4;-2.91886787644304E-10
1;base0422;NQDS QW WELL PROD4;1.200028706852084
1;base0422;NQDS QO WELL PROD4;-0.09106389283433507
1;base0422;NQDS BHP WELL PROD4;-0.6838647991960924
1;base0422;NQDS QL WELL PROD5;-1.716865123555837E-10
1;base0422;NQDS QW WELL PROD5;0.01633272653295398
1;base0422;NQDS QO WELL PROD5;-1.232169386192709E-4
1;base0422;NQDS BHP WELL PROD5;-1.531519170896647
1;base0422;NQDS QL WELL PROD6;1.060614259577905E-10
1;base0422;NQDS QW WELL PROD6;-76.73309254971763
1;base0422;NQDS QO WELL PROD6;3.013811862221665
1;base0422;NQDS BHP WELL PROD6;-0.8377102080585659
1;base0422;NQDS QL WELL PROD7;5.100234388825516E-10
1;base0422;NQDS QW WELL PROD7;11.94577377056441
1;base0422;NQDS QO WELL PROD7;-1.347004043364298
1;base0422;NQDS BHP WELL PROD7;-0.5882740339769731
1;base0422;NQDS QL WELL PROD8;3.491828252507094E-10
1;base0422;NQDS QW WELL PROD8;197.9207554902443
1;base0422;NQDS QO WELL PROD8;-3.41421007338391
1;base0422;NQDS BHP WELL PROD8;1.213351088727237
1;base0422;NQDS QL WELL PROD9;-4.047660497489828E-10
1;base0422;NQDS QW WELL PROD9;147.4385450771433
1;base0422;NQDS QO WELL PROD9;-3.464167852445893
1;base0422;NQDS BHP WELL PROD9;0.8793423647530425
1;base0422;NQDS QL WELL PROD10;2.576592111953741E-10
1;base0422;NQDS QW WELL PROD10;27.72575337462934
1;base0422;NQDS QO WELL PROD10;-0.6795674835052617
1;base0422;NQDS BHP WELL PROD10;-0.4565868297584399
1;base0422;NQDS QWI WELL INJ1;0.0
1;base0422;NQDS BHP WELL INJ1;0.3306059892304885
1;base0422;NQDS QWI WELL INJ2;0.0
1;base0422;NQDS BHP WELL INJ2;-0.4417635677630649
1;base0422;NQDS QWI WELL INJ3;0.0
1;base0422;NQDS BHP WELL INJ3;0.4583394351943644
1;base0422;NQDS QWI WELL INJ4;0.0
1;base0422;NQDS BHP WELL INJ4;-0.5260763013138063
1;base0422;NQDS QWI WELL INJ5;0.0
1;base0422;NQDS BHP WELL INJ5;-0.3627837926308155
1;base0422;NQDS QWI WELL INJ6;0.0
